Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2456647,NEAR NORTH MONTESSORI SCHOOL,NEAR NORTH MONTESSORI SCHOOL,2215549,Children's Services Facility,Risk 1 (High),1434 W DIVISION ST ,CHICAGO,IL,60642,11/16/2020,License,Pass,,41.90349669933936,-87.66389435422715,"(-87.66389435422715, 41.90349669933936)"
2456596,LOS AMANTES,LOS AMANTES,67265,Restaurant,Risk 1 (High),4753 W 47TH ST ,CHICAGO,IL,60632,11/13/2020,Non-Inspection,No Entry,,41.80753274427624,-87.74290644979058,"(-87.74290644979058, 41.80753274427624)"
2456605,BURGER KING,BURGER KING,2559950,Restaurant,Risk 2 (Medium),224 E 103RD ST ,CHICAGO,IL,60628,11/13/2020,Short Form Complaint,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A HOLE IN THE CORNER OF THE SIDE EXTERIOR DOOR. MUST SEAL TO PREVENT ENTRY POINT FOR PESTS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSEREVD A LEAKY PIPE UNDERNEATH THE SINK IN THE WOMEN WASHROOM. MUST REPAIR AND MAINTAIN.",41.70736525556146,-87.61757383925458,"(-87.61757383925458, 41.70736525556146)"
2456589,HOT 'G' DOG,HOT 'G' DOG,2385472,Restaurant,Risk 1 (High),5009 N Clark ST ,CHICAGO,IL,60640,11/13/2020,Canvass,Out of Business,,41.97284251510629,-87.66782239421524,"(-87.66782239421524, 41.97284251510629)"
2456622,LEONA'S PIZZA,LEONA'S PIZZA,2665241,Restaurant,Risk 1 (High),3877 N ELSTON AVE ,CHICAGO,IL,60618,11/13/2020,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE A CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE DURING THE INSPECTION WHILE TCS FOODS WERE BEING PREPARED AND SERVED. IE:COOKED EGGS AT 38.5F. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE FOR ALL EMPLOYEES. MUST PROVIDE A WRITTEN EMPLOYEE HEALTH POLICY VERIFIED BY ALL EMPLOYEES. PRIORITY FOUNDATION VIOLATION 7-38-010 CITATION ISSUED. | 15. FOOD SEPARATED AND PROTECTED - Comments: OBSERVED RAW ANIMAL ORIGIN CHICKEN IN THE COOKS LINE TWO DOOR COOLER STORED IN THE UPPER PORTION OF THE COOLER DIRECTLY NEXT TO READY TO EAT SLICED CHEESE THEN MOVED TO A DIFFERENT COOLER AND THEN STORED DIRECTLY ABOVE READY TO EAT LASAGNA. REVIEWED PROPER FOOD PROTECTION AND SEPARATING RAW ANIMAL ORIGIN FOODS WITH READY TO EAT FOODS. PRIORITY VIOLATION 7-38-005 CITATION ISSUED.    | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: CHEMICAL DISH MACHINE NOT PROPERLY DISPENSING CHLORINE SANITIZER AFTER SEVERAL ATTEMPTS. 0 PPM CHLORINE NOTED. NO DISHES BEING WASHED DURING THE INSPECTION. NO CITATION ISSUED. PRIORITY VIOLATION 7-38-025. MACHINE TAGGED HELD FOR INSPECTION AND MUST NOT USE UNTIL REPAIRED AND PROPERLY DISPENSES SANITIZER. C.D.P.H. CONTACTED FOR TAG REMOVAL. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED THE INTERIOR OF THE ICE MACHINES UPPER WATER RESERVOIR WITH BLACK AND PINK SLIME SUBSTANCE ON ICE FOR CONSUMPTION CONTACT SURFACES. INSTRUCTED TO REMOVE SLIME SUBSTANCE, CLEAN AND SANITIZE. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED PREPARED, READY TO EAT TCS FOODS SUCH AS COOKED EGGS, COOKED CHICK, SLICED CHEESES, COOKED LASAGNA, COOKED PASTA, COOKED ROAST BEEF, BACON, ALFREDO SAUCE, CHICKEN SOUP, NOT PROPERLY DATE LABELED WITH AN EXPIRATION DATE. FOODS EITHER WITH NO LABELS OR LABELED WITH THE PREP DATE ONLY. ALL FOODS DISCARDED. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK FOOD CONTAINERS MUST BE PROPERLY LABELED WITH THE PRODUCT COMMON NAME. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: WIPING CLOTHS THROUGHOUT THE PREP AREA MUST BE HELD IN A CONTAINER WITH A SANITIZING SOLUTION IN BETWEEN USE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: BROKEN/MISSING DOOR HANDLE ON THE COOKS LINE COOLER DOOR. MUST REPLACE.-----MUST NOT USE PLASTIC WRAP AS A DOOR HANDLE FOR THE PREP OVEN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: RUSTY, FOOD ENCRUSTED METAL RACK SHELVING THROUGHOUT THE WALK-IN COOLER. MUST REMOVE RUST, CLEAN AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR AND EXTERIOR OF ALL COOLERS AND FREEZERS WITH DIRT AND FOOD DEBRIS. METAL RACK FOOD CART WITH EXCESSIVE ENCRUSTED FOOD DEBRIS. MUST CLEAN AND MAINTAIN ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: UNUSED COOLERS MUST BE REMOVED FROM THE PREMISES.----EMPLOYEE BICYCLES MUST NOT BE STORED INSIDE THE DRY FOOD STORAGE ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: DIRTY, STAINED CEILING LIGHT SHIELD IN THE FOOD PREP AREA. MUST CLEAN AND MAINTAIN.----DAMAGED CEILING IN THE DISH MACHINE ROOM FALLING FROM THE CEILING. MUST REPAIR.----WALL AT THE DISH MACHINE WITH BLACKENED, DAMAGED TILES. MUST REPLACE/REPAIR TO BE CLEAN, SMOOTH AND CLEANABLE.----MUST NOT USE UNEVEN, EXPANDING SPRAY FOAM AS A SEALANT ON WALLS THROUGHOUT THE FACILITY. MUST REMOVE TO BE SMOOTH AND CLEANABLE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MISSING LIGHT SHEILD ABOVE THE FOOD PREP AREA. MUST REPLACE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: NOTED EMPLOYEES PERSONAL BELONGINGS BEING STORED IN THE DRY FOOD STORAGE SHELVING. MUST PROVIDE DESIGNATED STORAGE AREA FOR EMPLOYEES PERSONAL BELONGINGS. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED EXPIRED FOOD HANDLER CERTIFICATES. MUST PROVIDE VALID FOOD HANDLER CERTIFICATES FOR ALL REQUIRED EMPLOYEES. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION #49-OBSERVED ICE BUILD UP ON WALK IN FREEZER CONDENSER. MUST REMOVE SAID ICE BLOCK BUILD UP AND MAINTAIN. FROM 6-19-19 #2293861 NOT CORRECTED. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.",41.951897553868875,-87.71631400456782,"(-87.71631400456782, 41.951897553868875)"
2456575,FRESCO SUPERMARKET INC.,FRESCO SUPERMARKET,2559722,Restaurant,Risk 1 (High),3434-40 W MONTROSE AVE ,CHICAGO,IL,60618,11/13/2020,Canvass,Out of Business,,41.961220902268316,-87.7145844935118,"(-87.7145844935118, 41.961220902268316)"
2456571,"AMERICAN EDUCARE,INC",AMERICAN EDUCARE,2641827,Children's Services Facility,Risk 1 (High),3107 W DEVON AVE ,CHICAGO,IL,60659,11/13/2020,Non-Inspection,No Entry,,41.997315763216925,-87.70725178686448,"(-87.70725178686448, 41.997315763216925)"
2456560,VICTOR RIOS,BLANQUITA'S BAKERY,2757831,Bakery,Risk 1 (High),10611 S EWING AVE ,CHICAGO,IL,60617,11/12/2020,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE EALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 OBSERVED NO WRITTEN PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE CLEAN UP POLICY AND SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED NO HANDWASHING SIGNAGE IN THE WASHROOM. INSTRUCTED TO PROVIDE. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: 4-303.11(B) OBSERVED FACILITY WITHOUT CHEMICAL SANITIZERS NEEDED TO SANITIZER EQUIPMENT AND UTENSILS. MUST PROVIDE CHEMICAL SANITIZERS AND BE AVAILABLE FOR USE DURING ALL HOURS OF OPERATION.  PRIORITY VIOLATION #7-38-005. NO CITATION ISSUED.  | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: 4-301.11 NOTED TEMPERATURE OF WARMING RACK AT 80.8F LOCATED IN THE PREP AREA. INSTRUCTED NOT TO USE UNTIL EQUIPMENT IS MAINTAINING PROPER TEMPERATURES OF 135F AND ABOVE.   PRIORITY VIOLATION #7-38-005. NO CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NOTED NO METAL STEM THERMOMETER ON SITE TO MONITOR THE INTERNAL FOOD TEMPERATURE OF TCS FOOD COOKED, DELIVERED AND SERVED. FACILITY MUST OBTAIN AND MAINTAIN PROPER THERMOMETERS.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-302.12  NOTED NO LABELS FOR BULK SUGAR STORAGE CONTAINER INTENDED FOR FLOUR AND SUGAR. INSTRUCTED PERSON IN CHARGE ALL BULK AND WORKING FOOD INGREDIENT CONTAINERS MUST BE LABELED WITH CONTENTS NAME (SPANISH & ENGLISH). | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO CURRENT PEST CONTROL LOG BOOK ON THE PREMISES. INSTRUCTED PERSON IN CHARGE THAT A LICENSED PEST CONTROL COMPANY AND OPERATOR MUST PROVIDE AT LEAST 2 PEST INSPECTIONS A YEAR AND THE REPORTS MUST BE MAINTAINED IN THE LOG BOOK. INSTRUCTED TO PROVIDE A CURRENT PEST CONTROL LOG BOOK AND PEST INSPECTION REPORT.  PRIORITY FOUNDATION 7-38-020(C). NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED PEST ACTIVITY WITH APPROX. 30 RODENT DROPPINGS NOTED DURING INSPECTION. RODENT DROPPINGS WERE PRESENT ALONG SIDE OF 2-DR DISPLAY COOLER, WARMING RACK, UNDER FRONT COUNTER, LOBBY. INSTRUCTED TO CONSULT PEST CONTROL AS ADDITIONAL SERVICES ARE NEEDED TO MINIMIZE OR ELIMINATE ACTIVITY PRIOR TO RE-INSPECTION.  PRIORITY FOUNDATION VIOLATION #7-38-020(A). NO CITATION ISSUED.	 | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED RAW WOOD SHELVES, SURFACES, AND FIXTURES ON THE FRONT COUNTER IN THE LOBBY AREA AND IN THE EMPLOYEE WASHROOM. INSTRUCTED TO EITHER SEAL OR PAINT TO PROVIDE A SMOOTH AND EASILY CLEANABLE SURFACE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MISSING DOOR HANDLE TO 2-DOOR DISPLAY REFRIGERATOR UNIT IN KITCHEN PREP AREA. INSTRUCTED TO REPAIR OR REPLACE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED FACILITY WITHOUT A CHEMICAL TEST KIT FOR SANITIZER OR FOR WARE WASHING AREA. INFORMED PERSON IN CHARGE A TEST KIT THAT ACCURATELY MEASURES THE CONCENTRATION IN MG/L OF SANITIZING SOLUTION MUST BE PROVIDED.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED FACILITY WITHOUT A SERVICE/UTILITY SINK. INSTRUCTED TO PROVIDE FOR PROPER DISPOSAL OF DIRTY MOP WATER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LOOSE FAUCET AT 3-COMPARTMENT SINK. INSTRUCTED TO REPAIR. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE (WASTE CAN WITH LID) IN UNISEX EMPLOYEE WASHROOM. INSTRUCTED TO PROVIDE COVERED WASTE RECEPTACLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED HOLE IN FLOOR NEAR GREASE TRAP WITH ABILITY TO SEE THE BASEMENT AREA. INSTRUCTED TO SEAL AND PROVIDE A SMOOTH AND EASILY CLEANABLE SURFACE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BURNED OUT LIGHT-BULB IN THE 1 OF 2 2-DOOR DISPLAY COOLER. INSTRUCTED TO REPLACE BULB AND MAINTAIN LIGHTING IN THE UNIT.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO PROOF OF TRAINING FOR ALL FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN RECORDS AT ALL TIMES.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO CERTIFIED FOOD MANAGER WITH ALLERGEN TRAINING. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE TO COMPLY WITH COMPLETION OF TRAINING. MUST PROVIDE DOCUMENTATION.",41.70236225905786,-87.53513622127201,"(-87.53513622127201, 41.70236225905786)"
2456563,LORDANCHILD CHRISTIAN DAY CARE INC.,LORDANCHILD CHRISTIAN DAY CARE INC.,2215931,Children's Services Facility,Risk 1 (High),3344 W 79TH ST ,CHICAGO,IL,60652,11/12/2020,Non-Inspection,No Entry,,41.749914910076974,-87.7066283407442,"(-87.7066283407442, 41.749914910076974)"
2456548,CITY CHILDREN'S ACADEMY,CITY CHILDREN'S ACADEMY,2457652,Daycare Above and Under 2 Years,Risk 1 (High),777 N GREEN ST ,CHICAGO,IL,60642,11/12/2020,License,Pass,,41.89633458316598,-87.64877822160253,"(-87.64877822160253, 41.89633458316598)"
2456556,PALOMINO,PALOMINO,2757951,,Risk 2 (Medium),4100 S ASHLAND AVE ,CHICAGO,IL,60609,11/12/2020,License,Not Ready,,41.81944142629576,-87.6653755449091,"(-87.6653755449091, 41.81944142629576)"
2456513,EL ARCO DE PALMAR,EL ARCO DE PALMAR,2153284,Restaurant,Risk 1 (High),3021 W LAWRENCE AVE ,CHICAGO,IL,60625,11/10/2020,Canvass,Out of Business,,41.968378773165476,-87.70443702846717,"(-87.70443702846717, 41.968378773165476)"
2456522,KOVAL DISTILLERY,KOVAL DISTILLERY,2658095,Restaurant,Risk 2 (Medium),4241 N RAVENSWOOD AVE ,CHICAGO,IL,60613,11/12/2020,License,Not Ready,,41.959105443227436,-87.67376227707415,"(-87.67376227707415, 41.959105443227436)"
2456511,MAMA LUCY'S CATERING CORPORATION,MAMA LUCY'S CATERING CORPORATION,2172507,Catering,Risk 1 (High),6054 S PRAIRIE AVE ,CHICAGO,IL,60637,11/10/2020,Canvass,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED DEBRIS ON SHELVING UNITS AND ROLLING CARTS IN STORAGE AREA. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOOR ALONG WALLS AND CORNERS IN UTILITY ROOM. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.",41.78402929821425,-87.61909740436145,"(-87.61909740436145, 41.78402929821425)"
2456549,IN THE DAWG HOUSE,IN THE DAWG HOUSE,2418863,Restaurant,Risk 1 (High),1233 W 99TH ST ,CHICAGO,IL,60643,11/10/2020,Canvass,Out of Business,,41.713961704164085,-87.6540457458266,"(-87.6540457458266, 41.713961704164085)"
2456495,TEENY TINY UNIVERSITY,TEENY TINY UNIVERSITY,2517601,Daycare Above and Under 2 Years,Risk 1 (High),6111 S COTTAGE GROVE AVE ,CHICAGO,IL,60637,11/10/2020,License,Pass,,41.78368442665007,-87.6058547469109,"(-87.6058547469109, 41.78368442665007)"
2456504,THE LOVE LEARNING CENTER DAYCARE,THE LOVE LEARNING CENTER DAYCARE,2215654,Children's Services Facility,Risk 1 (High),228 E 61ST ST ,CHICAGO,IL,60637,11/10/2020,Canvass,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE IN STAFF WASHROOMS. INSTRUCTED MANAGER TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOOR ALONG WALLS AND CORNERS IN CLASSROOM AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.",41.78392951432473,-87.61941252113115,"(-87.61941252113115, 41.78392951432473)"
2456424,GREEN DRAGON,GREEN DRAGON,2677175,Restaurant,Risk 2 (Medium),4650 S INDIANA ,CHICAGO,IL,60653,11/10/2020,License,Pass,,41.809624617912505,-87.62136886092523,"(-87.62136886092523, 41.809624617912505)"
2456478,NUDE DUDE FOOD,NUDE DUDE FOOD,2757935,Restaurant,Risk 2 (Medium),817 W FULTON MARKET ,CHICAGO,IL,60607,11/10/2020,License,Not Ready,,41.88668168821072,-87.6482644410247,"(-87.6482644410247, 41.88668168821072)"
2456484,CHUBBY WIENERS,CHUBBY WIENERS,1650064,Restaurant,Risk 1 (High),4652 N WESTERN AVE ,CHICAGO,IL,60625,11/10/2020,Canvass,Out of Business,,41.96634736406373,-87.68898364635334,"(-87.68898364635334, 41.96634736406373)"
2456567,KALINA PRE-SCHOOL & KINDGARTEN,KALINA PRE-SCHOOL & KINDGARTEN,2215606,Children's Services Facility,Risk 1 (High),4100 N CALIFORNIA AVE ,CHICAGO,IL,60618,11/10/2020,License,Fail,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: HOT WATER TEMPERATURE NOTED AT 135F AT THE KITCHEN HAND WASHING SINK. TEMPERATURE MUST BE GREATER THAN 100F AND NOT TO EXCEED 120F. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: HOT WATER TEMPERATURE NOTED IN THE LARGER CHILDREN'S WASHROOM AT 92.7F AT BOTH WASHBOWLS AND IN THE ADULT WASHROOM THE HOT WATER NOTED AT 82.4F. MUST PROVIDE A MINIMUM TEMPERATURE OF 100F IN BOTH WASHROOMS. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK SPICE AND FOODS NOT IN THEIR ORIGINAL CONTAINER MUST BE LABELED WITH THE PRODUCT COMMON NAME IE: SUGAR. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: ALL STORED ITEMS IN THE UTILITY MOP CLOSET AND THE REAR STORAGE/DRY FOOD STORAGE ROOM MUST BE ELEVATED FROM THE FLOORS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST NOT USE PAPER TOWELS AS LINER FOR SHELVING THROUGHOUT THE KITCHEN. SHELVING MUST BE SMOOTH AND CLEANABLE.,41.95587415234814,-87.69844466214138,"(-87.69844466214138, 41.95587415234814)"
2456444,LINCOLN HALL,LINCOLN HALL,2411382,Restaurant,Risk 1 (High),2424-2426 N LINCOLN AVE ,CHICAGO,IL,60614,11/09/2020,Canvass,No Entry,,41.92593792180545,-87.64966458497088,"(-87.64966458497088, 41.92593792180545)"
2456438,THE ANGRY CRAB,THE ANGRY CRAB,2379885,Restaurant,Risk 1 (High),5665 N LINCOLN AVE ,CHICAGO,IL,60659,11/09/2020,Non-Inspection,No Entry,,41.98450761309772,-87.69722674280237,"(-87.69722674280237, 41.98450761309772)"
2456446,Harper (H/S),Harper (H/S),46151,School,Risk 1 (High),6520 S Wood ,CHICAGO,IL,60636,11/09/2020,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments:  NO HAND WASHING SINK AT THE SERVING LINE. INSTRUCTED TO PROVIDE WITH HOT AND COLD WATER, DRYING PROVISIONS AND SOAP. PRIORITY FOUNDATION VIOLATION 7-38-030(c).",41.77511222473704,-87.66912562921463,"(-87.66912562921463, 41.77511222473704)"
2456445,RABBIT HOLE,RABBIT HOLE,1514802,Restaurant,Risk 1 (High),1208 N WELLS ST ,CHICAGO,IL,60610,11/09/2020,Complaint,No Entry,,41.90415070255982,-87.63463643971943,"(-87.63463643971943, 41.90415070255982)"
2456434,GIORDANO'S ON SHERIDAN,GIORDANO'S ON SHERIDAN,28008,Restaurant,Risk 1 (High),6836 N SHERIDAN RD ,CHICAGO,IL,60626,11/09/2020,Complaint,Pass,"43. IN-USE UTENSILS: PROPERLY STORED - Comments: NOTED SERVING PLATES ON SHELVES AT THE BASEMENT FOOD PREP/DRY STORAGE AREA NOT PROPERLY STORED. INSTRUCTED TO INVERT ALL SERVING PLATES TO PREVENT DUST ACCUMULATION. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NOTED LEAKING FAUCET AT BASEMENT 3 COMPARTMENT SINK. INSTRUCTED TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED A LARGE HOLE ON WALL ALONG PIPPING AT THE WALL UNDERNEATH THE 3 COMPARTMENT SINK AT THE BASEMENT FOOD PREP/DRY STORAGE AREA.   INSTRUCTED TO REPAIR AND MAINTAIN, SEAL ALL HOLES AND OPENINGS TO PREVENT HIDING PLACES FOR PEST. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FLOORS ALONG WALL BASE AND UNDERNEATH EQUIPMENT ESPECIALLY AT THE BASEMENT FOOD/DRY STORAGE AREA.",42.00667979042894,-87.66141820302948,"(-87.66141820302948, 42.00667979042894)"
2456406,ISLAND FISH & CHICKEN,ISLAND FISH & CHICKEN,2493095,Restaurant,Risk 2 (Medium),6701 S RACINE AVE ,CHICAGO,IL,60636,11/09/2020,Canvass,Out of Business,,41.77224374332345,-87.65416114140606,"(-87.65416114140606, 41.77224374332345)"
2456408,PAMPANEAS CUISINE FILIPINO RESTAURANT,PAMPANGA'S CUISINE FILIPINO RESTAURANT,3933,Restaurant,Risk 1 (High),6407 N CALDWELL AVE ,CHICAGO,IL,60646,11/09/2020,Non-Inspection,No Entry,,41.99753275826797,-87.76690073937311,"(-87.76690073937311, 41.99753275826797)"
2456410,NINJA SUSHI,NINJA SUSHI,2549210,Restaurant,Risk 1 (High),5689-5691 N MILWAUKEE AVE ,CHICAGO,IL,60646,11/09/2020,Canvass,Out of Business,,41.985048352622336,-87.77612157068242,"(-87.77612157068242, 41.985048352622336)"
